uuid,baked_img,name,rarity,team,team_short_name,ovr,display_position,age,bat_hand,throw_hand,weight,height,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,new_rank,year,mlb_id,season,update,date,old_rank,new_rarity,old_rarity,delta_rank,contact_right_new,contact_left_new,power_right_new,power_left_new,plate_vision_new,plate_discipline_new,batting_clutch_new,k_per_bf_new,bb_per_bf_new,hr_per_bf_new,pitching_clutch_new,stamina_new,season_gp,season_ovr_gp,season_ovr_GP,season_ovr_IP,season_ovr_H,season_ovr_ER,season_ovr_HR,season_ovr_BB,season_ovr_K,season_ovr_P,season_ovr_P/G,season_ovr_BAA,season_ovr_WHIP,season_ovr_CS%,season_ovr_R/9,season_ovr_K/9,season_ovr_BB/9,season_ovr_HR/9,season_ovr_H/9,season_ovr_K/BB,season_ovr_BABIP,season_ovr_OBA,season_ovr_SLGA,season_ovr_OPS,season_risp_gp,season_risp_GP,season_risp_IP,season_risp_H,season_risp_ER,season_risp_HR,season_risp_BB,season_risp_K,season_risp_P,season_risp_P/G,season_risp_BAA,season_risp_WHIP,season_risp_CS%,season_risp_R/9,season_risp_K/9,season_risp_BB/9,season_risp_HR/9,season_risp_H/9,season_risp_K/BB,season_risp_BABIP,season_risp_OBA,season_risp_SLGA,season_risp_OPS,3wk_gp,3wk_ovr_gp,3wk_ovr_GP,3wk_ovr_IP,3wk_ovr_H,3wk_ovr_ER,3wk_ovr_HR,3wk_ovr_BB,3wk_ovr_K,3wk_ovr_P,3wk_ovr_P/G,3wk_ovr_BAA,3wk_ovr_WHIP,3wk_ovr_CS%,3wk_ovr_R/9,3wk_ovr_K/9,3wk_ovr_BB/9,3wk_ovr_HR/9,3wk_ovr_H/9,3wk_ovr_K/BB,3wk_ovr_BABIP,3wk_ovr_OBA,3wk_ovr_SLGA,3wk_ovr_OPS,3wk_risp_gp,3wk_risp_GP,3wk_risp_IP,3wk_risp_H,3wk_risp_ER,3wk_risp_HR,3wk_risp_BB,3wk_risp_K,3wk_risp_P,3wk_risp_P/G,3wk_risp_BAA,3wk_risp_WHIP,3wk_risp_CS%,3wk_risp_R/9,3wk_risp_K/9,3wk_risp_BB/9,3wk_risp_HR/9,3wk_risp_H/9,3wk_risp_K/BB,3wk_risp_BABIP,3wk_risp_OBA,3wk_risp_SLGA,3wk_risp_OPS,1wk_gp,1wk_ovr_gp,1wk_ovr_GP,1wk_ovr_IP,1wk_ovr_H,1wk_ovr_ER,1wk_ovr_HR,1wk_ovr_BB,1wk_ovr_K,1wk_ovr_P,1wk_ovr_P/G,1wk_ovr_BAA,1wk_ovr_WHIP,1wk_ovr_CS%,1wk_ovr_R/9,1wk_ovr_K/9,1wk_ovr_BB/9,1wk_ovr_HR/9,1wk_ovr_H/9,1wk_ovr_K/BB,1wk_ovr_BABIP,1wk_ovr_OBA,1wk_ovr_SLGA,1wk_ovr_OPS,1wk_risp_gp,1wk_risp_GP,1wk_risp_IP,1wk_risp_H,1wk_risp_ER,1wk_risp_HR,1wk_risp_BB,1wk_risp_K,1wk_risp_P,1wk_risp_P/G,1wk_risp_BAA,1wk_risp_WHIP,1wk_risp_CS%,1wk_risp_R/9,1wk_risp_K/9,1wk_risp_BB/9,1wk_risp_HR/9,1wk_risp_H/9,1wk_risp_K/BB,1wk_risp_BABIP,1wk_risp_OBA,1wk_risp_SLGA,1wk_risp_OPS,ovr_ovr_GP,ovr_ovr_GS,ovr_ovr_CG,ovr_ovr_SHO,ovr_ovr_W,ovr_ovr_L,ovr_ovr_SV,ovr_ovr_SVO,ovr_ovr_HLD,ovr_ovr_IP,ovr_ovr_H,ovr_ovr_R,ovr_ovr_ER,ovr_ovr_HR,ovr_ovr_BB,ovr_ovr_K,ovr_ovr_P,ovr_ovr_ERA,ovr_ovr_WHIP,ovr_ovr_BAA,ovr_ovr_OBA,ovr_risp_GP,ovr_risp_GS,ovr_risp_CG,ovr_risp_SHO,ovr_risp_W,ovr_risp_L,ovr_risp_SV,ovr_risp_SVO,ovr_risp_HLD,ovr_risp_IP,ovr_risp_H,ovr_risp_R,ovr_risp_ER,ovr_risp_HR,ovr_risp_BB,ovr_risp_K,ovr_risp_P,ovr_risp_ERA,ovr_risp_WHIP,ovr_risp_BAA,ovr_risp_OBA
0823d86da948ef77b6e75f081aeed490,https://cards.theshow.com/mlb25/0823d86da948ef77b6e75f081aeed490-baked.webp,Shane Smith,Bronze,White Sox,CWS,70,SP,24,R,R,235 lbs,"6'4""",False,78,65,68,54,52,65,68,50,55,6,4,7,2,3,3,5,30,6,0,80,49,60,60,59,0,33,9,5,70,2025,681343,2025,2025_1,05/02/2025,57,Bronze,Common,13,4,6,2,7,3,3,5,54,60,84,77,126,6,6,133,30.67,23,7,1,12,26,363,2.7293,0.25,1.1412,0.5096,2.0541,7.6296,3.5214,0.2934,6.7493,2.1667,0.2095,0.303,0.2719,0.5749,6,27,3.33,10,2,0,3,2,54,2.0,1.0,3.9039,0.5,5.4054,5.4054,8.1081,0.0,27.027,0.6667,0.4167,0.6154,0.75,1.3654,4,4,89,19.33,19,7,1,7,17,241,2.7079,0.3276,1.3451,0.5104,3.2592,7.9152,3.2592,0.4656,8.8464,2.4286,0.2571,0.3409,0.3553,0.6962,4,20,2.33,8,2,0,2,2,37,1.85,1.1429,4.2918,0.5135,7.7253,7.7253,7.7253,0.0,30.9013,1.0,0.4706,0.6316,0.8667,1.4983,1,1,24,4.33,6,2,0,3,4,62,2.5833,0.4615,2.0785,0.5323,4.157,8.3141,6.2356,0.0,12.4711,1.3333,0.3158,0.4348,0.4444,0.8792,1,9,1.0,4,0,0,1,1,15,1.6667,1.3333,5.0,0.6,0.0,9.0,9.0,0.0,36.0,1.0,0.5714,0.625,0.8571,1.4821,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
640dbbd04c454eb97a155ed738c688fa,https://cards.theshow.com/mlb25/640dbbd04c454eb97a155ed738c688fa-baked.webp,José Buttó,Bronze,Mets,NYM,70,RP,26,R,R,202 lbs,"6'1""",False,32,86,85,66,39,77,82,70,95,5,5,5,5,5,5,5,25,0,0,75,40,55,45,35,0,35,25,0,70,2025,676130,2025,2025_1,05/02/2025,74,Bronze,Bronze,-4,5,5,5,5,5,5,5,66,45,79,61,15,12,12,80,18.33,17,12,1,9,19,233,2.9125,0.3091,1.4184,0.5021,5.892,9.329,4.419,0.491,8.347,2.1111,0.2623,0.321,0.3472,0.6682,12,21,2.67,11,7,0,2,0,39,1.8571,1.375,4.8689,0.4615,23.5955,0.0,6.7416,0.0,37.0787,0.0,0.5238,0.619,0.8421,1.4611,8,8,50,11.33,12,10,1,5,14,160,3.2,0.3529,1.5004,0.5125,7.9435,11.1209,3.9718,0.7944,9.5322,2.8,0.3056,0.3333,0.3913,0.7246,8,14,1.67,7,5,0,2,0,31,2.2143,1.4,5.3892,0.4516,26.9461,0.0,10.7784,0.0,37.7246,0.0,0.5,0.6429,0.8333,1.4762,3,3,19,4.33,4,4,1,2,6,59,3.1053,0.3077,1.3857,0.5254,8.3141,12.4711,4.157,2.0785,8.3141,3.0,0.25,0.3158,0.4706,0.7864,3,5,0.33,3,1,0,1,0,11,2.2,3.0,12.1212,0.2727,27.2727,0.0,27.2727,0.0,81.8182,0.0,0.6,0.8,1.0,1.8,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,0,0,0,0,690.5,425,0,0,75,350,650,11100,0.0,1.1224,0.1491,0.307
d94dbfdcdc338d599b4987fe194ce0bb,https://cards.theshow.com/mlb25/d94dbfdcdc338d599b4987fe194ce0bb-baked.webp,Brendon Little,Bronze,Blue Jays,TOR,70,RP,28,L,L,195 lbs,"6'2""",False,26,88,73,64,49,65,96,67,98,0,0,0,0,0,0,0,34,12,0,67,25,47,33,30,0,25,0,0,70,2025,663893,2025,2025_1,05/02/2025,66,Bronze,Bronze,4,0,0,0,0,0,0,0,79,45,75,94,26,17,17,63,14.33,12,5,1,6,22,202,3.2063,0.2791,1.2561,0.5396,3.1403,13.8172,3.7683,0.6281,7.5366,3.6667,0.2895,0.2951,0.3273,0.6224,17,15,2.67,5,2,0,1,5,44,2.9333,0.625,2.2472,0.5455,6.7416,16.8539,3.3708,0.0,16.8539,5.0,0.5556,0.4286,0.6154,1.044,9,9,36,8.0,7,2,0,4,12,119,3.3056,0.2917,1.375,0.5042,2.25,13.5,4.5,0.0,7.875,3.0,0.3043,0.3143,0.2581,0.5724,9,7,1.33,2,0,0,0,2,14,2.0,0.5,1.5038,0.5714,0.0,13.5338,0.0,0.0,13.5338,0.0,0.5,0.3333,0.5,0.8333,4,4,19,3.67,6,2,0,1,4,49,2.5789,0.5455,1.9074,0.4898,4.9046,9.8093,2.4523,0.0,14.7139,4.0,0.4286,0.3889,0.4118,0.8007,4,5,0.67,2,0,0,0,1,8,1.6,1.0,2.9851,0.625,0.0,13.4328,0.0,0.0,26.8657,0.0,0.6667,0.5,0.75,1.25,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,283.1,250,0,0,25,175,250,4675,0.0,1.5012,0.2,0.34
f5d5892764397d98feffa1d1ff55fd95,https://cards.theshow.com/mlb25/f5d5892764397d98feffa1d1ff55fd95-baked.webp,Ben Brown,Bronze,Cubs,CHC,70,SP,25,R,R,210 lbs,"6'6""",False,68,48,59,65,50,83,85,69,74,7,5,8,4,6,8,7,30,4,0,81,56,53,54,49,0,45,6,4,70,2025,676962,2025,2025_1,05/02/2025,73,Bronze,Bronze,-3,5,7,4,8,6,8,7,67,47,83,47,66,7,7,147,30.33,38,17,3,14,35,434,2.9524,0.4176,1.7145,0.5415,5.0445,10.3858,4.1543,0.8902,11.276,2.5,0.3241,0.3767,0.3906,0.7673,7,31,4.0,15,7,0,3,2,73,2.3548,1.25,4.5,0.5342,15.75,4.5,6.75,0.0,33.75,0.6667,0.5172,0.6129,0.6923,1.3052,4,4,85,18.67,21,7,1,5,20,259,3.0471,0.375,1.3926,0.5714,3.3744,9.6411,2.4103,0.4821,10.1232,4.0,0.3175,0.3333,0.3289,0.6622,4,16,2.0,7,4,0,2,1,40,2.5,1.1667,4.5,0.575,18.0,4.5,9.0,0.0,31.5,0.5,0.4667,0.625,0.6667,1.2917,2,2,42,9.0,13,6,0,1,9,116,2.7619,0.4815,1.5556,0.5776,6.0,9.0,1.0,0.0,13.0,9.0,0.3939,0.3571,0.359,0.7161,2,8,1.0,5,4,0,0,0,14,1.75,1.6667,5.0,0.6429,36.0,0.0,0.0,0.0,45.0,0.0,0.625,0.625,0.8571,1.4821,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,300.0,250,0,0,75,75,400,4600,0.0,1.0833,0.2,0.28
dd73947ae2bd6055abea21fafe542776,https://cards.theshow.com/mlb25/dd73947ae2bd6055abea21fafe542776-baked.webp,Jackson Rutledge,Bronze,Nationals,WAS,66,RP,25,R,R,241 lbs,"6'8""",False,61,63,70,64,36,62,99,62,92,18,15,9,5,10,18,15,36,8,0,81,53,54,38,42,0,28,18,7,70,2025,671131,2025,2025_1,05/02/2025,65,Bronze,Bronze,5,15,18,5,9,10,18,15,75,32,67,76,47,8,8,50,11.33,8,1,1,6,17,174,3.48,0.2353,1.2357,0.546,0.7944,13.504,4.7661,0.7944,6.3548,2.8333,0.2188,0.32,0.2619,0.5819,8,11,1.67,0,0,0,5,2,53,4.8182,0.0,2.994,0.3774,0.0,10.7784,26.9461,0.0,0.0,0.4,0.0,0.5455,0.0,0.5455,7,7,39,9.33,5,0,0,4,12,137,3.5128,0.1786,0.9646,0.5328,0.0,11.5756,3.8585,0.0,4.8232,3.0,0.1852,0.2821,0.1515,0.4336,7,8,1.33,0,0,0,3,1,37,4.625,0.0,2.2556,0.3514,0.0,6.7669,20.3008,0.0,0.0,0.3333,0.0,0.5,0.0,0.5,3,3,13,3.33,2,0,0,0,5,49,3.7692,0.2,0.6006,0.5306,0.0,13.5135,0.0,0.0,5.4054,0.0,0.25,0.2308,0.1667,0.3975,3,4,1.0,0,0,0,0,0,17,4.25,0.0,0.0,0.3529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,183.1,225,0,0,50,0,150,2700,0.0,1.2288,0.3103,0.3448
058a4a63fccbdb3d0b0ab0e8f7a8951c,https://cards.theshow.com/mlb25/058a4a63fccbdb3d0b0ab0e8f7a8951c-baked.webp,Tanner Banks,Bronze,Phillies,PHI,70,RP,33,L,L,205 lbs,"6'1""",False,28,84,64,62,68,70,80,64,81,0,0,0,0,0,0,0,29,25,0,74,38,44,46,42,0,25,0,0,70,2025,621383,2025,2025_1,05/02/2025,69,Bronze,Bronze,1,0,0,0,0,0,0,0,67,67,75,94,26,13,13,56,13.67,11,3,1,4,17,185,3.3036,0.2683,1.0973,0.5189,1.9751,11.1924,2.6335,0.6584,7.2421,4.25,0.2632,0.2679,0.3654,0.6333,13,14,2.0,7,1,0,1,0,36,2.5714,1.1667,4.0,0.4722,4.5,0.0,4.5,0.0,31.5,0.0,0.5,0.5714,0.9231,1.4945,8,8,36,9.0,7,3,1,2,15,127,3.5278,0.2593,1.0,0.5512,3.0,15.0,2.0,1.0,7.0,7.5,0.3,0.25,0.3824,0.6324,8,7,1.0,4,1,0,0,0,19,2.7143,1.3333,4.0,0.5789,9.0,0.0,0.0,0.0,36.0,0.0,0.5714,0.5714,1.0,1.5714,3,3,13,3.67,2,1,0,0,6,49,3.7692,0.1818,0.545,0.5918,2.4523,14.7139,0.0,0.0,4.9046,0.0,0.2857,0.1538,0.2308,0.3846,3,3,0.67,1,1,0,0,0,10,3.3333,0.5,1.4925,0.6,13.4328,0.0,0.0,0.0,13.4328,0.0,0.3333,0.3333,0.6667,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1925,0,0,0,0,0,0,0,0,1249.3,1125,0,0,75,550,1300,20000,0.0,1.3408,0.2064,0.3211
73fbb580dfa4195ccdb639bab80f75d9,https://cards.theshow.com/mlb25/73fbb580dfa4195ccdb639bab80f75d9-baked.webp,Tyler Anderson,Bronze,Angels,LAA,70,SP,35,L,L,220 lbs,"6'2""",False,81,75,72,51,51,50,53,66,98,0,1,17,26,0,35,0,94,25,0,78,40,48,40,33,0,25,0,5,70,2025,542881,2025,2025_1,05/02/2025,68,Bronze,Bronze,2,1,0,26,17,0,35,0,53,49,39,86,81,6,6,137,33.67,21,10,6,14,27,414,3.0219,0.2079,1.0395,0.5193,2.673,7.2171,3.7422,1.6038,5.6133,1.9286,0.1442,0.2628,0.3554,0.6182,6,21,2.33,8,2,0,5,2,71,3.381,1.1429,5.5794,0.4085,7.7253,7.7253,19.3133,0.0,30.9013,0.4,0.4211,0.6667,0.8571,1.5238,4,4,94,23.67,14,5,3,8,18,278,2.9574,0.1972,0.9294,0.5216,1.9011,6.8441,3.0418,1.1407,5.3232,2.25,0.1528,0.2366,0.3059,0.5425,4,13,1.0,7,1,0,3,1,48,3.6923,2.3333,10.0,0.3958,9.0,9.0,27.0,0.0,63.0,0.3333,0.5833,0.7692,1.0,1.7692,1,1,25,6.0,4,2,1,2,5,69,2.76,0.2222,1.0,0.5797,3.0,7.5,3.0,1.5,6.0,2.5,0.1667,0.25,0.3182,0.5682,1,4,0.67,2,1,0,0,1,11,2.75,1.0,2.9851,0.5455,13.4328,13.4328,0.0,0.0,26.8657,0.0,0.6667,0.5,0.5,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4875,0,0,0,0,0,0,0,0,5839.1,5750,0,0,925,2075,4775,90450,0.0,1.3401,0.2316,0.3223
e651fdc0316d0d16c6af304d2023ca3f,https://cards.theshow.com/mlb25/e651fdc0316d0d16c6af304d2023ca3f-baked.webp,Taylor Rogers,Bronze,Reds,CIN,70,RP,34,L,L,190 lbs,"6'3""",False,24,83,77,66,48,65,86,77,81,0,0,0,0,2,0,0,64,0,0,82,53,43,48,55,0,25,0,8,70,2025,573124,2025,2025_1,05/02/2025,74,Bronze,Bronze,-4,0,0,0,0,2,0,0,61,43,65,64,24,13,13,43,10.0,7,5,1,5,8,139,3.2326,0.2333,1.2,0.482,4.5,7.2,4.5,0.9,6.3,1.6,0.1818,0.2857,0.3429,0.6286,13,4,0.33,2,1,0,0,0,12,3.0,2.0,6.0606,0.4167,27.2727,0.0,0.0,0.0,54.5455,0.0,0.6667,0.6667,1.3333,2.0,8,8,27,7.0,4,2,1,3,6,87,3.2222,0.1905,1.0,0.4943,2.5714,7.7143,3.8571,1.2857,5.1429,2.0,0.1429,0.25,0.2917,0.5417,8,1,0.0,1,0,0,0,0,2,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3,3,11,2.67,1,0,0,2,2,36,3.2727,0.125,1.1236,0.4444,0.0,6.7416,6.7416,0.0,3.3708,1.0,0.1111,0.2727,0.1111,0.3838,3,1,0.0,1,0,0,0,0,2,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6475,0,0,0,0,0,0,0,0,3164.1,2750,0,0,450,1200,3600,50525,0.0,1.2484,0.206,0.3146
4789bb821db492c36a8c7d7f0ce2f38f,https://cards.theshow.com/mlb25/4789bb821db492c36a8c7d7f0ce2f38f-baked.webp,JoJo Romero,Bronze,Cardinals,STL,70,RP,28,L,L,215 lbs,"5'11""",False,25,94,68,55,65,70,92,66,96,0,0,0,0,0,0,0,0,0,0,77,25,70,50,25,0,10,5,5,70,2025,668941,2025,2025_1,05/02/2025,74,Bronze,Bronze,-4,0,0,0,0,0,0,0,51,57,68,104,25,13,13,46,9.67,9,7,1,7,7,128,2.7826,0.3103,1.6546,0.4609,6.515,6.515,6.515,0.9307,8.3764,1.0,0.2162,0.3556,0.3611,0.7167,13,13,2.33,2,2,0,4,0,35,2.6923,0.2857,2.5751,0.3429,7.7253,0.0,15.4506,0.0,7.7253,0.0,0.1538,0.4615,0.375,0.8365,7,7,21,4.33,4,4,1,4,5,58,2.7619,0.3077,1.8476,0.4655,8.3141,10.3926,8.3141,2.0785,8.3141,1.25,0.2,0.381,0.4375,0.8185,7,6,1.0,1,1,0,2,0,12,2.0,0.3333,3.0,0.3333,9.0,0.0,18.0,0.0,9.0,0.0,0.1667,0.5,0.3333,0.8333,2,2,6,1.67,0,0,0,1,2,19,3.1667,0.0,0.5988,0.4211,0.0,10.7784,5.3892,0.0,0.0,2.0,0.0,0.1667,0.0,0.1667,2,1,0.33,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1850,0,0,0,0,0,0,0,0,973.6,775,0,0,150,375,800,14475,0.0,1.1812,0.1975,0.3121
313aa5b69d29a1e80a506d47e9120cc6,https://cards.theshow.com/mlb25/313aa5b69d29a1e80a506d47e9120cc6-baked.webp,Ryan Thompson,Bronze,Diamondbacks,ARI,70,RP,32,R,R,210 lbs,"6'5""",False,25,74,78,52,71,75,73,72,80,0,0,0,0,2,0,0,32,25,0,66,38,78,31,30,0,30,0,0,70,2025,657044,2025,2025_1,05/02/2025,69,Bronze,Bronze,1,0,0,0,0,2,0,0,57,64,75,74,25,13,13,59,13.67,10,4,1,6,14,165,2.7966,0.2439,1.1704,0.5636,2.6335,9.2173,3.9503,0.6584,6.5838,2.3333,0.2093,0.2931,0.2745,0.5676,13,11,1.67,6,2,0,0,3,26,2.3636,1.2,3.5928,0.6154,10.7784,16.1677,0.0,0.0,32.3353,0.0,0.75,0.5455,0.6364,1.1819,9,9,44,9.67,8,4,1,5,10,126,2.8636,0.2759,1.3444,0.5476,3.7229,9.3071,4.6536,0.9307,7.4457,2.0,0.2188,0.3256,0.3243,0.6499,9,9,1.33,5,2,0,0,3,24,2.6667,1.25,3.7594,0.625,13.5338,20.3008,0.0,0.0,33.8346,0.0,0.8333,0.5556,0.6667,1.2223,4,4,17,4.0,3,3,1,1,4,45,2.6471,0.25,1.0,0.5778,6.75,9.0,2.25,2.25,6.75,4.0,0.1667,0.2941,0.4,0.6941,4,1,0.33,0,1,0,0,0,2,2.0,0.0,0.0,0.5,27.2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2775,0,0,0,0,0,0,0,0,1490.5,1425,0,0,50,550,1350,23975,0.0,1.3251,0.2218,0.323
eb9fb18fcd9da8e63f96db5de6924559,https://cards.theshow.com/mlb25/eb9fb18fcd9da8e63f96db5de6924559-baked.webp,Trent Thornton,Bronze,Mariners,SEA,69,RP,31,R,R,190 lbs,"6'0""",False,26,43,58,59,78,48,98,64,61,2,4,0,0,2,0,2,63,1,0,75,44,68,50,38,0,40,0,9,69,2025,663423,2025,2025_1,05/02/2025,72,Bronze,Bronze,-3,4,2,0,0,2,0,2,58,79,33,33,26,15,15,56,12.67,14,11,5,3,11,147,2.625,0.3684,1.3418,0.5306,7.8137,7.8137,2.131,3.5517,9.9448,3.6667,0.225,0.3214,0.5769,0.8983,15,11,1.67,3,1,0,2,2,34,3.0909,0.6,2.994,0.5,5.3892,10.7784,10.7784,0.0,16.1677,1.0,0.3333,0.5455,0.5,1.0455,9,9,34,7.0,10,8,3,2,6,90,2.6471,0.4762,1.7143,0.5222,10.2857,7.7143,2.5714,3.8571,12.8571,3.0,0.28,0.3824,0.6452,1.0276,9,8,1.0,2,0,0,2,1,27,3.375,0.6667,4.0,0.4815,0.0,9.0,18.0,0.0,18.0,0.5,0.2857,0.625,0.6,1.225,2,2,11,2.67,3,3,1,0,1,26,2.3636,0.375,1.1236,0.5,10.1124,3.3708,0.0,3.3708,10.1124,0.0,0.2222,0.2727,0.5455,0.8182,2,2,0.33,1,0,0,0,1,8,4.0,1.0,3.0303,0.625,0.0,27.2727,0.0,0.0,27.2727,0.0,1.0,0.5,0.5,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3175,0,0,0,0,0,0,0,0,2297.9,1800,0,0,200,1000,2025,36675,0.0,1.2185,0.1905,0.3095
8b167955dbee22351fe9d99daff780be,https://cards.theshow.com/mlb25/8b167955dbee22351fe9d99daff780be-baked.webp,Anthony Banda,Bronze,Dodgers,LAD,69,RP,31,L,L,221 lbs,"6'2""",False,28,89,66,56,60,63,99,69,88,0,0,0,0,3,0,0,72,8,0,71,44,56,43,59,0,25,0,5,69,2025,607455,2025,2025_1,05/02/2025,70,Bronze,Bronze,-1,0,0,0,0,3,0,0,52,65,58,79,28,14,14,52,12.33,11,8,3,4,9,158,3.0385,0.2973,1.2165,0.4873,5.8394,6.5693,2.9197,2.1898,8.0292,2.25,0.2,0.2885,0.4583,0.7468,14,7,0.67,3,0,0,2,0,28,4.0,1.5,7.4627,0.3571,0.0,0.0,26.8657,0.0,40.2985,0.0,0.4286,0.7143,1.0,1.7143,7,7,29,6.33,7,6,2,3,3,85,2.931,0.3684,1.5798,0.4471,8.5308,4.2654,4.2654,2.8436,9.9526,1.0,0.2083,0.3448,0.5,0.8448,7,2,0.0,1,0,0,1,0,8,4.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,2.0,2,2,10,2.67,1,4,1,1,0,22,2.2,0.125,0.7491,0.4545,13.4831,0.0,3.3708,3.3708,3.3708,0.0,0.0,0.2,0.4444,0.6444,2,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2175,0,0,0,0,0,0,0,0,1297.2,1525,0,0,100,750,1100,23200,0.0,1.7538,0.2521,0.3926
0ce3c706b8e866cbae77f745e39bad87,https://cards.theshow.com/mlb25/0ce3c706b8e866cbae77f745e39bad87-baked.webp,Abner Uribe,Bronze,Brewers,MIL,69,RP,24,R,R,215 lbs,"6'3""",False,24,87,83,75,24,79,99,74,86,6,4,5,2,11,13,9,38,5,0,75,44,94,43,38,0,37,6,5,69,2025,682842,2025,2025_1,05/02/2025,69,Bronze,Bronze,0,4,6,2,5,11,13,9,75,38,79,78,24,14,14,58,13.0,13,5,1,6,17,168,2.8966,0.3333,1.4615,0.5357,3.4615,11.7692,4.1538,0.6923,9.0,2.8333,0.3,0.3276,0.3077,0.6353,14,9,1.33,5,0,0,0,2,15,1.6667,1.25,3.7594,0.6,0.0,13.5338,0.0,0.0,33.8346,0.0,0.7143,0.5556,0.5556,1.1112,8,8,32,6.67,8,3,1,4,10,99,3.0938,0.4,1.7991,0.5354,4.048,13.4933,5.3973,1.3493,10.7946,2.5,0.3333,0.375,0.3929,0.7679,8,4,0.33,3,0,0,0,1,7,1.75,3.0,9.0909,0.5714,0.0,27.2727,0.0,0.0,81.8182,0.0,1.0,0.75,0.75,1.5,3,3,15,3.0,5,1,0,1,6,47,3.1333,0.5556,2.0,0.617,3.0,18.0,3.0,0.0,15.0,6.0,0.5556,0.4,0.3571,0.7571,3,3,0.33,2,0,0,0,1,5,1.6667,2.0,6.0606,0.8,0.0,27.2727,0.0,0.0,54.5455,0.0,1.0,0.6667,0.6667,1.3334,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,675,0,0,0,0,0,0,0,0,424.3,175,0,0,0,350,475,6925,0.0,1.2373,0.0972,0.2917
