uuid,type,img,baked_img,sc_baked_img,name,short_description,rarity,team,team_short_name,ovr,series,series_texture_name,series_year,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,hit_rank_image,fielding_rank_image,pitches,quirks,is_sellable,has_augment,augment_text,augment_end_date,has_matchup,stars,trend,new_rank,has_rank_change,event,set_name,is_live_set,ui_anim_index,locations
8de2f22cd87103550c31d51d12a049b4,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQjZGdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6c7c233563d25b12cf23d39df6cbfcb9833f80d1/8a590d43b1a8436a6a4bd03b0830d687.png,https://cards.theshow.com/mlb25/8de2f22cd87103550c31d51d12a049b4-baked.webp,,Mason McCoy,,Bronze,Padres,SD,65,Live,,2017,SS,"2B, 3B, LF, CF, RF",18,29,R,R,185 lbs,"5'11""",Illinois,True,0,0,0,0,0,0,0,10,10,54,46,44,35,48,44,30,40,25,70,0,73,53,67,70,0,77,34,38,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWpXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3db1dc8d116c4468b341d830c16e4999699f291/shield-common.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,[],[],True,False,,,False,,,65,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
639c83a3e92c8214eb47a462844527f8,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTFlxdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b79b796af9a760b40b6847543e0f929582898f81/209645e6a613488d28ed80e239d9a6f6.webp,https://cards.theshow.com/mlb25/639c83a3e92c8214eb47a462844527f8-baked.webp,,Mason Miller,,Diamond,Athletics,OAK,89,Live,,2017,CP,,19,26,R,R,200 lbs,"6'5""",Pennsylvania,False,28,94,104,107,67,72,99,84,95,8,5,7,3,11,13,10,39,8,0,75,46,78,46,54,0,37,8,7,,,"[{'name': '4-Seam Fastball', 'speed': 99, 'control': 96, 'movement': 84}, {'name': 'Slider', 'speed': 88, 'control': 90, 'movement': 95}, {'name': 'Circle Change', 'speed': 88, 'control': 68, 'movement': 69}]","[{'name': 'Homebody', 'description': 'Performs better when playing at home', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSkhsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a5e6beac901e9b4891ceb7d9d53f25ac11157bd2/GPerk_Homebody.webp'}, {'name': 'Stopper', 'description': 'Performs better when team is behind', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS3psMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--027c493a6032389638e2cab0b6ab3bfb311a9865/GPerk_Stopper.webp'}, {'name': 'Night Player', 'description': 'Performs better when playing night games', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSmJsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7f9bdfe4398663d5983c5ed896970ad86ade5539/GPerk_NightPlayer.webp'}, {'name': 'Outlier I', 'description': 'Primary pitch exceeds max velocity limit', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSmpsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--387702e6f07ce25d7ef48517ed20bda2e2693d01/GPerk_OutlierI.webp'}]",True,False,,,True,5.0,1,92,True,False,CORE,True,1,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
66b0e4b063c8cc20fc3b049b7343f05d,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSGVHdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--96bfb05060f6068f75cdd346535103b3f1e64fd8/10e588bff1d70bbdb9eece2d1aeee7e1.png,https://cards.theshow.com/mlb25/66b0e4b063c8cc20fc3b049b7343f05d-baked.webp,,Mason Montgomery,,Bronze,Rays,TB,65,Live,,2017,RP,,48,24,L,L,195 lbs,"6'2""",Texas,False,25,45,53,62,64,41,96,61,74,3,5,2,5,4,5,6,6,2,0,84,56,48,52,47,0,56,5,3,,,"[{'name': '4-Seam Fastball', 'speed': 97, 'control': 66, 'movement': 74}, {'name': 'Slider', 'speed': 89, 'control': 63, 'movement': 55}, {'name': '2-Seam Fastball', 'speed': 96, 'control': 56, 'movement': 64}]",[],True,False,,,True,4.0,1,71,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
430b7b4e9f89821ccc5df0620f1da6b0,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSW1OdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8b2dbee1458b43dec3324c810fc1824b995cf5c6/3a34c7dcecaa40e6e392bef292dc3d86.png,https://cards.theshow.com/mlb25/430b7b4e9f89821ccc5df0620f1da6b0-baked.webp,,Masyn Winn,,Silver,Cardinals,STL,78,Live,,2017,SS,2B,0,22,R,R,185 lbs,"5'11""",Texas,True,0,0,0,0,0,0,5,10,10,60,68,68,39,73,52,51,45,40,78,0,75,99,68,72,0,80,30,54,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXJXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--82b95590f84494d1131cdad3c9db96f328c82ffd/shield-gold.webp,[],"[{'name': 'Unfazed', 'description': 'Excels at hitting with 2 strikes', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTERsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--08026825813f99b741a9a5cd8d623126ecfb7c75/GPerk_Unfazed.webp'}]",True,False,,,True,5.0,1,81,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
498296ba4cd825fce15818184adb887d,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSkpIdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f7322703bf6712a33b72e108b50049b63ca97166/d26551c0de0d6fadea45c6fcb26586ae.webp,https://cards.theshow.com/mlb25/498296ba4cd825fce15818184adb887d-baked.webp,,Matt Bowman,,Bronze,Orioles,BAL,66,Live,,2017,RP,,51,33,R,R,185 lbs,"6'0""",Maryland,False,28,68,71,45,71,60,67,59,85,5,2,6,4,6,5,7,29,12,0,78,46,45,62,43,0,34,6,4,,,"[{'name': '2-Seam Fastball', 'speed': 91, 'control': 67, 'movement': 85}, {'name': 'Splitter', 'speed': 80, 'control': 69, 'movement': 81}, {'name': '4-Seam Fastball', 'speed': 92, 'control': 54, 'movement': 47}, {'name': 'Slider', 'speed': 87, 'control': 46, 'movement': 47}]",[],True,False,,,True,2.0,1,67,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
06ebe5b38b812f014526a23713ed4d2d,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQmxvdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e1329f9faa458850eb82f854eaf937a9bf6d809f/4ce5fd041777b435d4bff4b1faf83adb.png,https://cards.theshow.com/mlb25/06ebe5b38b812f014526a23713ed4d2d-baked.webp,,Matt Brash,,Bronze,Mariners,SEA,74,Live,,2017,CP,,47,26,R,R,173 lbs,"6'1""",Canada,False,24,64,69,86,54,87,99,62,99,0,0,0,0,2,0,0,38,8,0,81,46,67,39,39,0,38,0,8,,,"[{'name': 'Slider', 'speed': 89, 'control': 93, 'movement': 99}, {'name': '4-Seam Fastball', 'speed': 98, 'control': 64, 'movement': 69}, {'name': 'Slurve', 'speed': 86, 'control': 54, 'movement': 99}, {'name': 'Cutter', 'speed': 92, 'control': 49, 'movement': 80}, {'name': 'Sinker', 'speed': 95, 'control': 52, 'movement': 78}]",[],True,False,,,True,2.0,2,73,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
b133d9448edfa03b73d0915ccfc08bbb,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSjVvdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fce65508feb36ebe9d714b7c6a2ab0be178f2d05/0caa87a0d21ac77c8cd3b30a5add4951.png,https://cards.theshow.com/mlb25/b133d9448edfa03b73d0915ccfc08bbb-baked.webp,,Matt Chapman,,Gold,Giants,SF,83,Live,,2017,3B,,26,31,R,R,215 lbs,"6'0""",California,True,0,0,0,0,0,0,0,10,10,82,54,66,72,57,87,65,35,26,95,0,90,78,69,82,0,77,47,50,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f2b079b7c700ec13af7acdcb05f57e87ce15ac20/shield-silver.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXJXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--82b95590f84494d1131cdad3c9db96f328c82ffd/shield-gold.webp,[],"[{'name': 'Road Warrior', 'description': 'Performs better when playing on the road', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS1RsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b21bd4b8ffcedd2b730e67faf3032bcaef880bf9/GPerk_RoadWarrior.webp'}, {'name': 'First-Pitch Hitter', 'description': 'Excels at hitting the first pitch of an at-bat', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSTdsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4e514674044995dd4854ad640eb2ae32829aff0e/GPerk_FirstPitchHitter.webp'}, {'name': 'Dead Red', 'description': 'Excels at hitting fastballs', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSXZsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0fd14d42323bcc0f1521a96cfcf6cb775ee88ab2/GPerk_DeadRed.webp'}, {'name': 'Bad Ball Hitter', 'description': 'Excels at hitting balls out of the strike zone', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSUhsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0e61a3944bb0e602d7c4c18f2290a92da9b36190/GPerk_BadballHitter.webp'}]",True,False,,,True,4.0,1,84,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
6fba01edd619d489065f59f08ae1eb01,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCT0UyWWlvPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4e5866b5cca2f28e5b172ca54c374b4845b67f19/6c877088a24ce100105abc263d0d0322.png,https://cards.theshow.com/mlb25/6fba01edd619d489065f59f08ae1eb01-baked.webp,,Matt Gorski,,Bronze,Pirates,PIT,65,Live,,2017,CF,"1B, LF, RF",62,27,R,R,220 lbs,"6'2""",Indiana,True,0,0,0,0,0,0,0,10,10,45,52,43,49,42,42,40,29,19,76,0,54,61,55,54,0,76,42,42,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWpXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3db1dc8d116c4468b341d830c16e4999699f291/shield-common.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWpXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3db1dc8d116c4468b341d830c16e4999699f291/shield-common.webp,[],[],True,False,,,True,2.0,2,63,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
51f64588eb033e452898070a57f838bf,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ2hydWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8e018de2db55f0fb13b6032382149b9a089c66cb/76548a0987c25fc29bb9307243f68fbb.png,https://cards.theshow.com/mlb25/51f64588eb033e452898070a57f838bf-baked.webp,,Matt Koperniak,,Common,Cardinals,STL,64,Live,,2017,LF,"CF, RF",29,27,L,R,208 lbs,"6'0""",Great Britain,True,0,0,0,0,0,0,0,10,10,47,56,30,47,46,36,36,35,25,72,0,67,66,65,65,0,62,39,38,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWpXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3db1dc8d116c4468b341d830c16e4999699f291/shield-common.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,[],[],True,False,,,False,,,64,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
57cf2181fe20db4f3c3f68071790ad7a,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTUZvdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--abd0492785defdba668515ba2489a4bd20480aca/2ec87190af3a88a7c9de30efbed475d7.png,https://cards.theshow.com/mlb25/57cf2181fe20db4f3c3f68071790ad7a-baked.webp,,Matt Manning,,Bronze,Tigers,DET,72,Live,,2017,SP,,15,27,R,R,195 lbs,"6'6""",California,False,76,75,74,41,64,61,72,66,86,0,0,0,0,0,0,0,45,5,0,70,52,65,45,37,0,35,0,0,,,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 64, 'movement': 74}, {'name': 'Fastball Running', 'speed': 92, 'control': 72, 'movement': 46}, {'name': 'Curveball', 'speed': 82, 'control': 60, 'movement': 86}, {'name': 'Splitter', 'speed': 88, 'control': 65, 'movement': 63}, {'name': 'Slider', 'speed': 86, 'control': 69, 'movement': 66}]",[],True,False,,,False,,,72,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
19619aa36c96960f16b045c5469e11c1,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSWQ4dUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--873399bfc228990c1b34ec59513b296b3cdb33b0/15c6d105ba402a6929ebc691e4e551cc.webp,https://cards.theshow.com/mlb25/19619aa36c96960f16b045c5469e11c1-baked.webp,,Matt McLain,,Bronze,Reds,CIN,73,Live,,2017,2B,SS,9,25,R,R,180 lbs,"5'8""",California,True,0,0,0,0,0,0,0,10,10,35,80,30,44,62,70,86,37,28,78,0,68,65,73,70,0,78,39,37,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWpXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3db1dc8d116c4468b341d830c16e4999699f291/shield-common.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,[],[],True,False,,,True,2.0,3,73,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
b5c360eda0d460456551536485d97ad5,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCREQ2V2kwPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--41971bfead99d64c9689e2a3e2db4a4bc2105b56/61f5ef89461aeee9aa9c0f444f8bd8ca.png,https://cards.theshow.com/mlb25/b5c360eda0d460456551536485d97ad5-baked.webp,,Matt Mervis,,Common,Marlins,MIA,63,Live,,2017,1B,,36,26,L,R,225 lbs,"6'4""",Washington DC,True,0,0,0,0,0,0,0,10,10,44,43,48,67,38,56,60,20,14,78,0,58,46,62,59,0,17,19,16,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWpXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3db1dc8d116c4468b341d830c16e4999699f291/shield-common.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWpXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3db1dc8d116c4468b341d830c16e4999699f291/shield-common.webp,[],[],True,False,,,True,2.0,1,64,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
0cc36676967cb7edbb302fb4aafc34bc,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSlordUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9c4f8900e489946461c4a8ee85b666f1be4fd895/9b385e8073c9fd79777965b051857f7c.webp,https://cards.theshow.com/mlb25/0cc36676967cb7edbb302fb4aafc34bc-baked.webp,,Matt Olson,,Gold,Braves,ATL,81,Live,,2017,1B,,28,30,L,R,225 lbs,"6'5""",Georgia,True,0,0,0,0,0,0,0,10,10,71,59,77,81,62,88,81,39,39,99,0,71,49,84,71,0,25,2,1,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXJXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--82b95590f84494d1131cdad3c9db96f328c82ffd/shield-gold.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,[],"[{'name': 'Road Warrior', 'description': 'Performs better when playing on the road', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS1RsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b21bd4b8ffcedd2b730e67faf3032bcaef880bf9/GPerk_RoadWarrior.webp'}, {'name': 'Bad Ball Hitter', 'description': 'Excels at hitting balls out of the strike zone', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSUhsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0e61a3944bb0e602d7c4c18f2290a92da9b36190/GPerk_BadballHitter.webp'}]",True,False,,,True,4.0,1,85,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
4a870b00b7b7fbfa4231031405edfd9c,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTkJmWFMwPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c70f62ac87c31f0233dba840578ba473dd2b5934/ecebdf37137f8260b53ed7d654a36d23.png,https://cards.theshow.com/mlb25/4a870b00b7b7fbfa4231031405edfd9c-baked.webp,,Matt Sauer,,Common,Dodgers,LAD,58,Live,,2017,RP,,64,26,R,R,230 lbs,"6'4""",California,False,32,72,56,55,32,55,89,51,78,15,11,9,4,13,16,13,37,8,0,62,52,77,46,49,0,37,9,6,,,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 51, 'movement': 67}, {'name': 'Slider', 'speed': 86, 'control': 54, 'movement': 78}, {'name': 'Curveball', 'speed': 82, 'control': 46, 'movement': 73}, {'name': '2-Seam Fastball', 'speed': 95, 'control': 56, 'movement': 63}, {'name': 'Splitter', 'speed': 85, 'control': 48, 'movement': 51}]",[],True,False,,,False,,,58,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
9cdc2a2b0488bea7631141e92942c51f,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS1JYWFMwPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--294cf45254ca566cbb7f3d95776fed4a9d39e05b/255bcdc8dc2f55ab75ddff0cf02395cf.png,https://cards.theshow.com/mlb25/9cdc2a2b0488bea7631141e92942c51f-baked.webp,,Matt Shaw,,Bronze,Cubs,CHC,67,Live,,2017,3B,"2B, SS",6,23,R,R,185 lbs,"5'10""",Massachusetts,True,0,0,0,0,0,0,0,10,10,60,42,51,40,46,54,44,32,34,80,0,67,69,68,67,0,63,38,40,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWpXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3db1dc8d116c4468b341d830c16e4999699f291/shield-common.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,[],[],True,False,,,False,,,67,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
ef41b2ad0976c63d21d712e7fa9ec785,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS05YWFMwPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2c842b30bdde83fbdafe855eda95618ea590c3e0/90680176c8fe4ba5754bd0616391dbfe.png,https://cards.theshow.com/mlb25/ef41b2ad0976c63d21d712e7fa9ec785-baked.webp,,Matt Strahm,,Gold,Phillies,PHI,81,Live,,2017,RP,,25,33,R,L,190 lbs,"6'2""",North Dakota,False,28,93,85,79,76,80,88,81,99,8,8,0,0,1,10,8,75,13,0,62,49,50,55,38,0,25,0,12,,,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 96, 'movement': 99}, {'name': 'Slider', 'speed': 82, 'control': 72, 'movement': 91}, {'name': 'Sinker', 'speed': 93, 'control': 80, 'movement': 89}, {'name': 'Cutter', 'speed': 89, 'control': 77, 'movement': 78}]","[{'name': 'Road Warrior', 'description': 'Performs better when playing on the road', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS1RsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b21bd4b8ffcedd2b730e67faf3032bcaef880bf9/GPerk_RoadWarrior.webp'}, {'name': 'Stopper', 'description': 'Performs better when team is behind', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS3psMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--027c493a6032389638e2cab0b6ab3bfb311a9865/GPerk_Stopper.webp'}, {'name': 'Day Player', 'description': 'Performs better when playing day games', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSXJsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3dab371006b6bf547335965ac68bfab8cf404c7f/GPerk_DayPlayer.webp'}]",True,False,,,True,5.0,1,85,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
