uuid,baked_img,name,rarity,team,team_short_name,ovr,display_position,age,bat_hand,throw_hand,weight,height,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,new_rank,year,mlb_id,season,update,date,old_rank,new_rarity,old_rarity,delta_rank,season_gp,season_vl_gp,season_vl_h,season_vl_2b,season_vl_3b,season_vl_hr,season_vl_tb,season_vl_so,season_vl_pa,season_vl_bb,season_vl_hbp,season_vl_ab,season_vl_rbi,season_vl_pitches_per_pa,season_vl_avg,season_vl_obp,season_vl_slug,season_vl_ops,season_vl_babip,season_vr_gp,season_vr_h,season_vr_2b,season_vr_3b,season_vr_hr,season_vr_tb,season_vr_so,season_vr_pa,season_vr_bb,season_vr_hbp,season_vr_ab,season_vr_rbi,season_vr_pitches_per_pa,season_vr_avg,season_vr_obp,season_vr_slug,season_vr_ops,season_vr_babip,season_risp_gp,season_risp_h,season_risp_2b,season_risp_3b,season_risp_hr,season_risp_tb,season_risp_so,season_risp_pa,season_risp_bb,season_risp_hbp,season_risp_ab,season_risp_rbi,season_risp_pitches_per_pa,season_risp_avg,season_risp_obp,season_risp_slug,season_risp_ops,season_risp_babip,3wk_gp,3wk_vl_gp,3wk_vl_h,3wk_vl_2b,3wk_vl_3b,3wk_vl_hr,3wk_vl_tb,3wk_vl_so,3wk_vl_pa,3wk_vl_bb,3wk_vl_hbp,3wk_vl_ab,3wk_vl_rbi,3wk_vl_pitches_per_pa,3wk_vl_avg,3wk_vl_obp,3wk_vl_slug,3wk_vl_ops,3wk_vl_babip,3wk_vr_gp,3wk_vr_h,3wk_vr_2b,3wk_vr_3b,3wk_vr_hr,3wk_vr_tb,3wk_vr_so,3wk_vr_pa,3wk_vr_bb,3wk_vr_hbp,3wk_vr_ab,3wk_vr_rbi,3wk_vr_pitches_per_pa,3wk_vr_avg,3wk_vr_obp,3wk_vr_slug,3wk_vr_ops,3wk_vr_babip,3wk_risp_gp,3wk_risp_h,3wk_risp_2b,3wk_risp_3b,3wk_risp_hr,3wk_risp_tb,3wk_risp_so,3wk_risp_pa,3wk_risp_bb,3wk_risp_hbp,3wk_risp_ab,3wk_risp_rbi,3wk_risp_pitches_per_pa,3wk_risp_avg,3wk_risp_obp,3wk_risp_slug,3wk_risp_ops,3wk_risp_babip,1wk_gp,1wk_vl_gp,1wk_vl_h,1wk_vl_2b,1wk_vl_3b,1wk_vl_hr,1wk_vl_tb,1wk_vl_so,1wk_vl_pa,1wk_vl_bb,1wk_vl_hbp,1wk_vl_ab,1wk_vl_rbi,1wk_vl_pitches_per_pa,1wk_vl_avg,1wk_vl_obp,1wk_vl_slug,1wk_vl_ops,1wk_vl_babip,1wk_vr_gp,1wk_vr_h,1wk_vr_2b,1wk_vr_3b,1wk_vr_hr,1wk_vr_tb,1wk_vr_so,1wk_vr_pa,1wk_vr_bb,1wk_vr_hbp,1wk_vr_ab,1wk_vr_rbi,1wk_vr_pitches_per_pa,1wk_vr_avg,1wk_vr_obp,1wk_vr_slug,1wk_vr_ops,1wk_vr_babip,1wk_risp_gp,1wk_risp_h,1wk_risp_2b,1wk_risp_3b,1wk_risp_hr,1wk_risp_tb,1wk_risp_so,1wk_risp_pa,1wk_risp_bb,1wk_risp_hbp,1wk_risp_ab,1wk_risp_rbi,1wk_risp_pitches_per_pa,1wk_risp_avg,1wk_risp_obp,1wk_risp_slug,1wk_risp_ops,1wk_risp_babip,ovr_vl_GP,ovr_vl_AB,ovr_vl_H,ovr_vl_BB,ovr_vl_HBP,ovr_vl_SF,ovr_vl_TB,ovr_vl_RBI,ovr_vl_P,ovr_vl_AVG,ovr_vl_OBP,ovr_vl_SLG,ovr_vl_OPS,ovr_vl_BABIP,ovr_vr_GP,ovr_vr_AB,ovr_vr_H,ovr_vr_BB,ovr_vr_HBP,ovr_vr_SF,ovr_vr_TB,ovr_vr_RBI,ovr_vr_P,ovr_vr_AVG,ovr_vr_OBP,ovr_vr_SLG,ovr_vr_OPS,ovr_vr_BABIP,ovr_risp_GP,ovr_risp_AB,ovr_risp_H,ovr_risp_BB,ovr_risp_HBP,ovr_risp_SF,ovr_risp_TB,ovr_risp_RBI,ovr_risp_P,ovr_risp_AVG,ovr_risp_OBP,ovr_risp_SLG,ovr_risp_OPS,ovr_risp_BABIP,ovr_ovr_GP,ovr_ovr_AB,ovr_ovr_H,ovr_ovr_BB,ovr_ovr_HBP,ovr_ovr_SF,ovr_ovr_TB,ovr_ovr_RBI,ovr_ovr_P,ovr_ovr_AVG,ovr_ovr_OBP,ovr_ovr_SLG,ovr_ovr_OPS,ovr_ovr_BABIP
1a66ee81aac434734cafee5bb6aea9dc,https://cards.theshow.com/mlb25/1a66ee81aac434734cafee5bb6aea9dc-baked.webp,Jeimer Candelario,Bronze,Reds,CIN,68,3B,31,S,R,222 lbs,"6'2""",True,0,0,0,0,0,0,0,10,10,53,48,61,68,56,62,52,35,26,88,0,43,50,45,46,0,55,35,48,68,2025,600869,0,current,05/17/2025,68,Bronze,Bronze,0,22,22,3,1,0,2,10,2,24,2,0,20,6,2.6667,0.15,0.2083,0.5,0.7083,0.0556,22,6,1,0,0,7,27,67,7,0,60,4,3.403,0.1,0.194,0.1167,0.3107,0.1818,22,4,2,0,0,6,5,16,3,0,11,5,3.5625,0.3636,0.4375,0.5455,0.983,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2,4,0,0,4,0,4.5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10925,21075,5450,1800,375,50,8975,2800,93500,0.2586,0.3273,0.4259,0.7532,0.3162,20225,56800,13250,6125,850,375,23425,6550,259750,0.2333,0.3153,0.4124,0.7277,0.282,13825,17800,4350,2475,275,425,7350,6350,0,0.2444,0.3385,0.4129,0.7514,0.2969,31150,77875,18700,7925,1225,425,32400,9350,353250,0.2401,0.3185,0.4161,0.7346,0.2914
29a1c68c28579852a9fc42e4b4ec9088,https://cards.theshow.com/mlb25/29a1c68c28579852a9fc42e4b4ec9088-baked.webp,Jesse Winker,Bronze,Mets,NYM,71,LF,31,L,L,206 lbs,"6'2""",True,0,0,0,0,0,0,0,10,10,55,65,40,59,59,86,94,38,34,83,0,35,75,90,31,0,35,44,55,71,2025,608385,0,current,05/17/2025,71,Bronze,Bronze,0,24,24,1,0,1,0,3,2,5,0,0,5,2,3.2,0.2,0.2,0.6,0.8,0.3333,24,15,5,1,1,25,18,73,9,0,62,8,3.0685,0.2419,0.3288,0.4032,0.732,0.3111,24,11,5,2,0,20,3,21,1,0,18,7,2.7143,0.6111,0.5714,1.1111,1.6825,0.6471,6,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,1,0,0,7,4,21,4,0,16,3,3.2857,0.375,0.4762,0.4375,0.9137,0.4615,6,5,1,0,0,6,0,9,1,0,7,3,2.8889,0.7143,0.6667,0.8571,1.5238,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8375,12000,2525,1775,250,25,4050,1450,55825,0.2104,0.3238,0.3375,0.6613,0.2529,18100,47100,12975,7125,800,200,21775,6650,221350,0.2755,0.3785,0.4623,0.8408,0.3078,10500,12875,3800,2500,300,225,6175,5500,0,0.2951,0.4151,0.4796,0.8947,0.3266,26475,59100,15500,8900,1050,225,25825,8100,277175,0.2623,0.3674,0.437,0.8044,0.2971
1680ecd56f2584db24e9a4a191e3c3e8,https://cards.theshow.com/mlb25/1680ecd56f2584db24e9a4a191e3c3e8-baked.webp,Jeremy Peña,Gold,Astros,HOU,81,SS,27,R,R,202 lbs,"6'0""",True,0,0,0,0,0,0,0,10,10,96,70,43,55,79,50,63,37,34,93,0,70,65,69,68,0,97,50,63,81,2025,665161,0,current,05/17/2025,81,Gold,Gold,0,45,45,7,0,0,1,10,3,26,2,0,24,3,2.6538,0.2917,0.3462,0.4167,0.7628,0.3,45,45,8,0,5,68,25,166,11,3,149,20,2.5723,0.302,0.3576,0.4564,0.814,0.3306,45,22,8,0,0,30,1,40,5,0,33,10,2.125,0.6667,0.6923,0.9091,1.6014,0.6667,20,20,3,0,0,1,6,1,12,0,0,12,2,1.9167,0.25,0.25,0.5,0.75,0.2,20,27,5,0,2,38,11,79,5,1,71,13,2.3544,0.3803,0.4231,0.5352,0.9583,0.4237,20,12,5,0,0,17,0,22,5,0,16,8,2.1818,0.75,0.8095,1.0625,1.872,0.75,8,8,2,0,0,1,5,0,4,0,0,4,1,2.25,0.5,0.5,1.25,1.75,0.3333,8,11,2,0,0,13,5,33,3,0,29,5,2.3636,0.3793,0.4242,0.4483,0.8725,0.44,8,4,2,0,0,6,0,8,3,0,5,3,2.75,0.8,0.875,1.2,2.075,0.8,5600,11500,3525,525,175,75,5500,1225,43200,0.3065,0.3442,0.4783,0.8225,0.3405,10700,31000,7575,1725,550,225,11475,3400,121275,0.2444,0.294,0.3702,0.6642,0.2944,7300,9450,2550,850,250,300,3900,3375,0,0.2698,0.3364,0.4127,0.7491,0.3033,16300,42500,11100,2250,725,300,16975,4625,164475,0.2612,0.3075,0.3994,0.7069,0.3078
854baa156adec53293270ee476389a51,https://cards.theshow.com/mlb25/854baa156adec53293270ee476389a51-baked.webp,Jesús Sánchez,Bronze,Marlins,MIA,73,RF,27,L,R,222 lbs,"6'3""",True,0,0,0,0,0,0,0,10,10,25,67,50,58,56,64,56,65,45,91,0,70,78,60,81,0,53,55,53,73,2025,660821,0,current,05/17/2025,73,Bronze,Bronze,0,26,26,3,0,0,0,3,5,16,2,1,13,1,2.8125,0.2308,0.375,0.2308,0.6058,0.375,26,17,2,0,1,22,17,90,11,0,78,7,3.0556,0.2179,0.3111,0.2821,0.5932,0.2623,26,9,2,0,0,11,3,25,5,0,19,4,3.12,0.4737,0.56,0.5789,1.1389,0.5294,17,17,1,0,0,0,1,3,9,1,1,7,0,2.7778,0.1429,0.3333,0.1429,0.4762,0.25,17,12,1,0,0,13,11,61,7,0,53,5,3.0492,0.2264,0.3115,0.2453,0.5568,0.2791,17,4,1,0,0,5,3,15,3,0,11,3,3.2667,0.3636,0.4667,0.4545,0.9212,0.4444,7,7,0,0,0,0,0,0,1,1,0,0,0,6.0,0.0,1.0,0.0,1.0,0.0,7,4,0,0,0,4,3,27,4,0,23,1,3.2963,0.1739,0.2963,0.1739,0.4702,0.2,7,1,0,0,0,1,1,5,1,0,4,1,3.4,0.25,0.4,0.25,0.65,0.3333,4450,7100,1325,375,50,0,2125,500,29500,0.1866,0.2326,0.2993,0.5319,0.2632,10350,28250,7150,2850,250,125,13000,4250,124500,0.2531,0.3257,0.4602,0.7859,0.3088,6875,9075,2200,1025,50,125,3975,3250,0,0.2424,0.3187,0.438,0.7567,0.3038,14800,35350,8475,3225,300,125,15125,4750,154000,0.2397,0.3077,0.4279,0.7356,0.3004
050419664b38ac83933adfa7aca6681d,https://cards.theshow.com/mlb25/050419664b38ac83933adfa7aca6681d-baked.webp,Jhonkensy Noel,Bronze,Guardians,CLE,72,RF,23,R,R,250 lbs,"6'3""",True,0,0,0,0,0,0,0,10,10,53,49,77,65,44,43,56,35,25,90,0,57,75,59,62,0,67,0,0,72,2025,678877,0,current,05/17/2025,72,Bronze,Bronze,0,33,33,4,1,0,0,5,12,36,1,0,34,2,2.8333,0.1176,0.1389,0.1471,0.2859,0.1739,33,8,1,0,2,15,13,46,2,0,44,7,3.0,0.1818,0.2174,0.3409,0.5583,0.2069,33,5,2,0,0,7,2,12,1,0,11,4,1.9167,0.4545,0.5,0.6364,1.1364,0.5556,15,15,1,1,0,0,2,4,10,0,0,10,1,3.0,0.1,0.1,0.2,0.3,0.1667,15,4,0,0,2,10,9,27,1,0,26,4,3.2593,0.1538,0.1852,0.3846,0.5698,0.1333,15,1,1,0,0,2,0,2,0,0,2,1,2.0,0.5,0.5,1.0,1.5,0.5,3,3,0,0,0,0,0,1,3,0,0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,3,5,1,0,4,0,4.0,0.0,0.2,0.0,0.2,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1025,1425,350,100,25,25,950,350,6050,0.2456,0.3016,0.6667,0.9683,0.2059,1275,3050,625,225,100,0,1225,350,12075,0.2049,0.2815,0.4016,0.6831,0.2714,725,1000,225,75,25,25,475,375,0,0.225,0.2889,0.475,0.7639,0.2727,2300,4475,975,325,125,25,2175,700,18125,0.2179,0.2879,0.486,0.7739,0.25
d9fd061c520ff96c780c6464ebba9a46,https://cards.theshow.com/mlb25/d9fd061c520ff96c780c6464ebba9a46-baked.webp,Jhonny Pereda,Bronze,Athletics,OAK,65,C,28,R,R,202 lbs,"6'1""",True,0,0,0,0,0,0,0,10,10,45,42,45,43,38,42,41,25,10,65,0,63,77,78,76,56,8,0,0,65,2025,640902,0,current,05/17/2025,65,Bronze,Bronze,0,14,14,2,0,0,0,2,5,9,0,0,9,0,4.4444,0.2222,0.2222,0.2222,0.4444,0.5,14,4,1,0,0,5,8,27,3,0,24,1,3.4074,0.1667,0.2593,0.2083,0.4676,0.25,14,1,1,0,0,2,2,7,3,0,4,1,3.7143,0.25,0.5714,0.5,1.0714,0.5,8,8,1,0,0,0,1,3,5,0,0,5,0,5.0,0.2,0.2,0.2,0.4,0.5,8,1,0,0,0,1,3,16,3,0,13,0,3.3125,0.0769,0.25,0.0769,0.3269,0.1,8,0,0,0,0,0,0,4,3,0,1,0,3.75,0.0,0.75,0.0,0.75,0.0,4,4,1,0,0,0,1,3,5,0,0,5,0,5.0,0.2,0.2,0.2,0.4,0.5,4,0,0,0,0,0,1,2,1,0,1,0,4.5,0.0,0.5,0.0,0.5,0.0,4,0,0,0,0,0,0,1,1,0,0,0,5.0,0.0,1.0,0.0,1.0,0.0,175,275,75,0,0,0,75,0,1100,0.2727,0.2727,0.2727,0.5454,0.3,275,700,150,0,25,0,150,100,2850,0.2143,0.2414,0.2143,0.4557,0.3158,225,300,100,0,0,0,100,100,0,0.3333,0.3333,0.3333,0.6666,0.5,450,975,225,0,25,0,225,100,3950,0.2308,0.25,0.2308,0.4808,0.3103
8ab024e1b8d4a2cb07af942975bc87d8,https://cards.theshow.com/mlb25/8ab024e1b8d4a2cb07af942975bc87d8-baked.webp,Jesus Rodriguez,Common,Yankees,NYY,63,C,22,R,R,182 lbs,"5'10""",True,0,0,0,0,0,0,0,10,10,56,52,38,34,34,46,42,42,40,76,0,67,59,57,60,66,76,38,34,63,2025,683679,0,current,05/17/2025,63,Common,Common,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7aee0f6d588ed9905ee37f16a7c610d4,https://cards.theshow.com/mlb25/7aee0f6d588ed9905ee37f16a7c610d4-baked.webp,JJ Bleday,Silver,Athletics,OAK,75,CF,27,L,L,205 lbs,"6'1""",True,0,0,0,0,0,0,0,10,10,52,49,66,52,68,79,49,35,25,95,0,62,87,95,62,0,59,19,22,75,2025,668709,0,current,05/17/2025,75,Silver,Silver,0,43,43,11,1,0,2,18,6,31,3,0,28,6,2.3548,0.3929,0.4516,0.6429,1.0945,0.45,43,21,8,0,4,41,33,145,17,0,127,12,2.9793,0.1654,0.2621,0.3228,0.5849,0.1868,43,16,9,0,0,25,6,38,4,0,33,10,2.5789,0.4848,0.5263,0.7576,1.2839,0.5714,18,18,2,0,0,1,5,0,7,0,0,7,1,1.8571,0.2857,0.2857,0.7143,1.0,0.1667,18,10,5,0,3,24,19,64,6,0,58,6,2.9688,0.1724,0.25,0.4138,0.6638,0.1944,18,6,5,0,0,11,4,13,0,0,13,2,2.3077,0.4615,0.4615,0.8462,1.3077,0.6667,5,5,1,0,0,1,4,0,5,0,0,5,1,1.8,0.2,0.2,0.8,1.0,0.0,5,2,0,0,1,5,5,15,0,0,15,2,2.0667,0.1333,0.1333,0.3333,0.4667,0.1111,5,0,0,0,0,0,2,4,0,0,4,0,2.0,0.0,0.0,0.0,0.0,0.0,3450,5600,1050,375,0,0,2000,525,23675,0.1875,0.2385,0.3571,0.5956,0.2237,7300,20200,4525,3100,150,125,8100,2050,94450,0.224,0.3298,0.401,0.7308,0.2628,4725,5750,1250,875,50,125,2275,1600,0,0.2174,0.3199,0.3957,0.7156,0.2547,10750,25800,5575,3475,150,125,10100,2575,118125,0.2161,0.3113,0.3915,0.7028,0.2547
c9341b89fc3eb7a699f07a09ca2a84d8,https://cards.theshow.com/mlb25/c9341b89fc3eb7a699f07a09ca2a84d8-baked.webp,Joc Pederson,Bronze,Rangers,TEX,72,DH,32,L,L,220 lbs,"6'1""",True,0,0,0,0,0,0,0,10,10,45,65,60,72,62,76,73,35,28,88,0,35,60,51,32,0,26,14,22,72,2025,592626,0,current,05/17/2025,72,Bronze,Bronze,0,41,41,0,0,0,0,0,1,9,6,0,3,0,4.6667,0.0,0.6667,0.0,0.6667,0.0,41,15,5,1,2,28,25,127,12,2,112,6,3.0,0.1339,0.2302,0.25,0.4802,0.1529,41,8,5,1,0,15,4,26,5,1,20,2,3.0769,0.4,0.5385,0.75,1.2885,0.5,19,19,0,0,0,0,0,1,5,3,0,2,0,4.4,0.0,0.6,0.0,0.6,0.0,19,10,3,1,2,21,8,57,8,0,49,5,3.1228,0.2041,0.3158,0.4286,0.7444,0.2051,19,5,3,1,0,10,0,14,5,0,9,1,3.2143,0.5556,0.7143,1.1111,1.8254,0.5556,8,8,0,0,0,0,0,0,4,3,0,1,0,4.5,0.0,0.75,0.0,0.75,0.0,8,3,0,0,2,9,4,26,4,0,22,4,3.0385,0.1364,0.2692,0.4091,0.6783,0.0625,8,0,0,0,0,0,0,4,2,0,2,0,3.0,0.0,0.5,0.0,0.5,0.0,11250,14175,2975,1700,175,100,4675,1700,64850,0.2099,0.3003,0.3298,0.6301,0.2826,29725,78000,19200,10725,1925,525,38550,12025,374575,0.2462,0.3493,0.4942,0.8435,0.2714,17425,20325,5450,3575,450,625,9725,8375,0,0.2681,0.3794,0.4785,0.8579,0.3063,40975,92175,22175,12425,2100,625,43225,13725,439425,0.2406,0.342,0.4689,0.8109,0.2731
43a944b4d8dee4aa8a64941d4dde5f33,https://cards.theshow.com/mlb25/43a944b4d8dee4aa8a64941d4dde5f33-baked.webp,Jo Adell,Bronze,Angels,LAA,73,CF,25,R,R,215 lbs,"6'3""",True,0,0,0,0,0,0,0,10,10,52,45,82,58,50,48,83,41,30,85,0,66,75,55,44,0,79,35,65,73,2025,666176,0,current,05/17/2025,73,Bronze,Bronze,0,38,38,1,1,0,0,2,7,22,1,0,21,1,2.7727,0.0476,0.0909,0.0952,0.1861,0.0714,38,22,4,0,5,41,28,102,6,1,95,17,2.8039,0.2316,0.2843,0.4316,0.7159,0.2742,38,9,5,0,0,14,3,20,3,0,17,9,2.95,0.5294,0.6,0.8235,1.4235,0.6429,17,17,0,0,0,0,0,2,5,1,0,4,0,4.0,0.0,0.2,0.0,0.2,0.0,17,8,1,0,3,18,14,43,2,0,41,4,2.9767,0.1951,0.2326,0.439,0.6716,0.2083,17,2,1,0,0,3,0,4,1,0,3,1,3.25,0.6667,0.75,1.0,1.75,0.6667,7,7,0,0,0,0,0,1,3,1,0,2,0,3.0,0.0,0.3333,0.0,0.3333,0.0,7,3,1,0,1,7,6,15,2,0,13,2,3.2667,0.2308,0.3333,0.5385,0.8718,0.3333,7,1,1,0,0,2,0,3,1,0,2,1,3.3333,0.5,0.6667,1.0,1.6667,0.5,4275,7625,1675,350,50,25,3400,1025,32575,0.2197,0.2578,0.4459,0.7037,0.2629,6700,17000,3525,1275,275,75,5975,2175,77225,0.2074,0.2725,0.3515,0.624,0.2888,4400,5925,1475,500,125,100,2450,2250,0,0.2489,0.3158,0.4135,0.7293,0.34,10975,24625,5200,1625,325,100,9375,3200,109800,0.2112,0.268,0.3807,0.6487,0.2805
a48832db3e915fbfeed9f47e1e51096b,https://cards.theshow.com/mlb25/a48832db3e915fbfeed9f47e1e51096b-baked.webp,Joey Gallo,Bronze,Free Agents,FA,66,1B,31,L,R,250 lbs,"6'5""",True,0,0,0,0,0,0,0,10,10,20,29,68,89,10,93,25,39,39,78,0,80,80,78,75,0,41,10,12,66,2025,608336,0,current,05/17/2025,66,Bronze,Bronze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12575,20275,3925,2625,425,25,8925,3100,96225,0.1936,0.2987,0.4402,0.7389,0.2749,21425,51450,10000,9800,375,75,23775,8225,262275,0.1944,0.327,0.4621,0.7891,0.2465,14600,17350,3250,3750,300,100,7550,6025,0,0.1873,0.3395,0.4352,0.7747,0.2614,34000,71725,13925,12425,800,100,32700,11325,358500,0.1941,0.3192,0.4559,0.7751,0.2542
0084a3235a62aa71f19a4a66b36dc7c1,https://cards.theshow.com/mlb25/0084a3235a62aa71f19a4a66b36dc7c1-baked.webp,Jhostynxon Garcia,Bronze,Red Sox,BOS,67,RF,22,R,R,163 lbs,"6'0""",True,0,0,0,0,0,0,0,10,10,43,38,40,39,57,43,54,37,29,80,0,71,64,68,68,0,76,41,39,67,2025,691373,0,current,05/17/2025,67,Bronze,Bronze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ce148e8f91c9b28879edd5683feb6947,https://cards.theshow.com/mlb25/ce148e8f91c9b28879edd5683feb6947-baked.webp,Joey Wendle,Bronze,Free Agents,FA,66,3B,34,L,R,195 lbs,"6'1""",True,0,0,0,0,0,0,0,10,10,51,57,29,31,67,33,43,36,30,70,0,74,50,71,69,0,63,48,43,66,2025,621563,0,current,05/17/2025,66,Bronze,Bronze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6725,10150,2350,1000,125,150,3225,1275,44425,0.2315,0.3042,0.3177,0.6219,0.2968,15025,43400,11675,2125,850,475,17325,4225,168975,0.269,0.3127,0.3992,0.7119,0.3146,10000,13075,3350,875,175,625,4875,4525,0,0.2562,0.2983,0.3728,0.6711,0.3046,21750,53550,14025,3125,975,625,20550,5500,213400,0.2619,0.311,0.3838,0.6948,0.3114
